#KEY	SRR10197193_2	SRR10197194_2	SRR10197195_2	SRR10197196_2	SRR10197197_2	SRR10197198_2	SRR10197199_2	SRR10197200_2	SRR10197201_2	SRR10197202_2	SRR10197203_2	SRR10197204_2
FBti0062435	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062436	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062437	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062438	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062439	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062440	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062441	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062442	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062443	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062444	137	132	125	102	118	194	342	278	151	195	131	112
FBti0062445	26	45	14	54	20	17	83	75	13	20	21	12
FBti0062446	13	17	0	14	13	15	10	36	17	9	9	1
FBti0062447	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062448	0	0	22	0	6	0	0	0	0	10	0	0
FBti0062449	0	0	0	0	0	0	0	18	0	0	0	0
FBti0062450	17	6	12	10	0	3	52	16	3	8	18	12
FBti0062451	0	0	0	0	2	14	0	0	0	0	0	0
FBti0062452	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062453	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062454	0	3	0	2	0	0	0	2	0	0	0	0
FBti0062455	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062456	0	4	0	3	0	0	0	2	2	21	0	0
FBti0062457	10	53	2	54	18	78	23	35	45	22	35	26
FBti0062458	0	3	1	0	0	0	3	1	6	0	0	0
FBti0062459	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062460	0	22	0	25	31	27	0	40	10	12	9	32
FBti0062461	6	8	0	23	0	0	0	0	0	0	3	0
FBti0062462	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062463	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062465	14	22	16	8	2	22	21	8	6	0	1	21
FBti0062466	1709	2086	1483	1373	1860	1822	3615	2634	2194	1761	1580	1267
FBti0062467	0	0	0	0	1	0	0	0	0	0	0	0
FBti0062468	0	3	0	0	0	0	0	0	0	1	0	0
FBti0062469	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062470	116	111	73	69	112	95	274	205	99	121	55	45
FBti0062471	0	22	18	10	13	12	0	17	21	17	36	28
FBti0062472	0	0	0	0	0	0	0	0	0	0	0	2
FBti0062473	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062474	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062476	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062477	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062478	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062479	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062480	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062483	7	1	0	1	0	0	0	0	0	0	0	0
FBti0062484	0	14	0	16	1	0	0	42	10	19	20	7
FBti0062485	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062486	512	406	351	504	799	501	614	429	327	365	232	246
FBti0062487	15	10	13	7	0	2	18	3	7	11	1	20
FBti0062488	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062489	1702	2557	1614	2059	3429	2514	2427	4168	3088	1708	1803	1611
FBti0062490	71	72	29	51	5	9	101	68	25	16	30	53
FBti0062491	0	2	2	3	6	0	0	0	0	0	0	0
FBti0062492	0	0	0	0	6	0	0	0	0	0	0	0
FBti0062493	163	157	183	108	84	70	207	193	21	140	84	57
FBti0062494	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062495	0	0	0	0	0	0	0	1	0	0	0	0
FBti0062496	934	1163	959	1126	1816	1142	1616	1852	1359	792	779	525
FBti0062497	1	0	0	1	0	22	1	0	0	0	6	0
FBti0062498	34	0	0	0	0	0	1	0	0	0	0	0
FBti0062499	170	129	276	126	399	262	232	257	272	252	222	118
FBti0062500	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062501	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062502	0	4	0	0	0	0	0	0	0	0	0	0
FBti0062503	0	6	13	0	2	0	0	0	0	0	10	0
FBti0062504	0	7	0	0	0	24	0	2	1	0	0	0
FBti0062505	0	0	0	0	0	0	0	11	0	0	0	0
FBti0062506	0	0	0	0	0	0	0	0	0	0	0	1
FBti0062507	0	0	0	0	0	0	0	0	0	0	0	28
FBti0062508	2632	2682	1275	1285	605	865	3749	1996	508	1065	616	924
FBti0062509	0	0	0	0	0	0	0	0	0	10	26	0
FBti0062510	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062511	0	0	0	10	0	0	0	0	0	0	0	0
FBti0062512	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062513	11	4	0	0	0	1	15	7	0	0	0	0
FBti0062514	0	0	0	0	0	0	0	0	6	0	0	0
FBti0062516	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062517	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062518	0	6	0	1	0	9	0	0	0	10	0	11
FBti0062519	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062520	0	4	0	0	6	1	0	19	0	4	0	0
FBti0062522	0	0	0	0	0	1	0	0	0	0	0	0
FBti0062523	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062524	10	6	30	13	28	18	39	13	1	6	14	20
FBti0062525	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062526	355	537	440	359	308	308	1598	888	526	606	347	619
FBti0062527	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062528	1	0	1	2	12	11	0	16	3	22	0	0
FBti0062529	3545	3720	2642	2522	3643	2961	4947	4510	2976	2485	2563	2000
FBti0062530	0	0	1	0	0	0	0	0	0	0	0	8
FBti0062531	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062532	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062533	1	0	0	2	11	0	14	0	1	0	1	0
FBti0062534	0	0	1	10	1	2	2	2	1	1	1	10
FBti0062535	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062536	320	275	151	187	362	183	549	443	325	232	193	191
FBti0062537	449	365	366	333	431	553	977	1097	454	338	370	261
FBti0062538	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062540	0	4	0	5	0	0	0	0	0	0	0	0
FBti0062541	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062542	6	0	0	0	0	13	0	0	0	0	0	0
FBti0062543	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062544	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062545	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062546	0	1	0	0	0	0	0	0	3	0	0	0
FBti0062548	0	0	0	0	0	0	0	0	11	0	0	0
FBti0062550	2986	2892	2588	2675	3382	3068	7855	3914	3245	2670	3348	2852
FBti0062551	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062552	0	0	0	0	0	1	0	0	0	0	0	0
FBti0062554	45	26	15	22	26	21	60	62	40	15	9	32
FBti0062556	0	0	4	1	35	0	2	0	0	5	9	12
FBti0062558	0	20	1	2	0	0	2	2	1	1	1	0
FBti0062559	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062560	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062561	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062562	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062563	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062564	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062565	0	0	0	0	0	8	0	0	0	0	0	0
FBti0062566	23	2	1	0	7	12	0	8	0	0	0	0
FBti0062567	0	0	0	0	1	0	0	0	0	0	0	0
FBti0062568	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062569	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062570	159	170	155	182	182	132	199	501	315	199	165	163
FBti0062571	0	0	24	0	0	1	0	12	6	0	0	0
FBti0062572	137	73	97	102	104	84	249	128	112	68	98	13
FBti0062573	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062574	0	3	0	0	3	0	1	9	1	0	0	0
FBti0062576	1193	1211	1062	880	887	902	1793	1902	880	728	875	635
FBti0062577	9	11	42	21	8	28	35	30	22	16	14	3
FBti0062578	0	18	0	10	26	38	86	15	24	46	11	39
FBti0062580	0	4	4	6	1	0	0	0	0	14	2	14
FBti0062582	1	0	0	0	0	0	0	0	0	0	0	0
FBti0062583	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062584	0	3	3	1	1	7	4	2	2	0	6	0
FBti0062585	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062586	0	0	0	0	0	0	0	0	0	0	1	1
FBti0062587	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062588	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062589	639	638	535	476	784	608	888	1054	627	579	523	369
FBti0062592	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062593	57	112	27	106	92	34	51	81	44	20	55	51
FBti0062594	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062596	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062597	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062599	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062600	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062601	0	3	2	3	5	0	28	7	1	0	0	0
FBti0062602	0	0	0	1	0	0	0	0	0	0	0	0
FBti0062603	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062604	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062605	205	350	289	170	252	115	858	514	274	470	240	284
FBti0062606	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062607	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062608	0	0	0	0	0	0	0	0	0	0	0	1
FBti0062609	0	0	0	0	0	0	0	0	0	0	6	0
FBti0062610	20	45	17	33	42	26	66	28	16	27	12	10
FBti0062611	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062612	0	0	0	0	0	0	2	0	2	0	0	0
FBti0062613	0	0	1	0	0	0	0	0	1	0	1	0
FBti0062614	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062615	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062616	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062617	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062618	0	0	0	1	0	0	0	0	0	0	0	0
FBti0062620	88	73	70	50	62	35	357	70	2	87	50	40
FBti0062621	0	0	0	0	0	0	8	0	0	0	0	0
FBti0062622	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062623	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062625	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062626	0	0	0	0	0	0	1	0	0	0	0	0
FBti0062627	0	0	0	0	0	0	0	1	0	0	0	0
FBti0062628	0	1	0	0	0	0	0	14	0	0	0	0
FBti0062629	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062630	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062631	0	5	0	8	6	1	0	0	1	0	0	21
FBti0062632	30	24	30	11	10	29	10	25	18	52	11	27
FBti0062633	227	278	117	211	332	197	476	417	330	239	174	214
FBti0062634	0	0	0	0	0	0	0	1	0	0	0	0
FBti0062635	0	0	0	0	5	2	0	0	0	1	0	0
FBti0062637	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062639	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062640	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062641	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062642	0	0	0	0	0	0	0	0	0	0	0	6
FBti0062643	0	0	0	0	0	7	0	4	0	0	0	0
FBti0062645	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062646	0	0	0	0	0	0	0	0	6	0	0	0
FBti0062647	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062649	0	1	0	0	0	0	2	0	0	0	0	0
FBti0062650	0	0	0	0	8	0	0	0	0	0	0	0
FBti0062654	37	58	37	37	187	47	72	126	129	46	74	23
FBti0062656	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062657	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062658	449	597	368	287	646	525	712	641	505	439	406	348
FBti0062659	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062660	0	0	0	0	9	0	0	0	0	0	0	0
FBti0062661	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062662	34	8	29	7	42	0	5	14	19	32	16	1
FBti0062663	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062664	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062665	0	0	12	0	0	0	0	6	0	0	9	0
FBti0062666	2	3	0	0	20	0	0	26	0	1	0	0
FBti0062667	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062668	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062669	0	0	0	0	6	0	1	0	0	0	0	0
FBti0062670	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062671	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062672	14	17	35	24	51	80	10	10	8	12	9	19
FBti0062673	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062674	0	8	0	0	0	0	0	0	0	0	0	0
FBti0062675	0	6	0	7	70	24	22	75	16	35	0	0
FBti0062676	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062677	0	2	0	0	0	0	3	0	1	0	0	0
FBti0062678	124	52	31	94	60	240	201	142	197	106	238	40
FBti0062679	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062680	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062681	0	0	14	19	9	1	0	9	2	0	0	0
FBti0062682	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062683	0	33	0	20	56	0	14	27	12	23	46	15
FBti0062684	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062685	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062686	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062687	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062688	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062689	847	374	720	391	718	1448	1875	1389	929	1091	958	967
FBti0062690	0	1	0	0	0	0	0	0	0	0	0	0
FBti0062691	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062692	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062693	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062694	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062695	0	1	1	0	0	0	0	0	0	0	0	0
FBti0062696	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062697	0	2	0	0	0	7	0	14	0	0	0	0
FBti0062698	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062699	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062700	0	0	0	0	16	0	0	0	0	0	0	0
FBti0062701	474	333	310	393	557	343	877	844	591	408	418	399
FBti0062702	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062703	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062704	231	381	263	276	503	434	451	530	322	230	195	271
FBti0062705	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062706	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062708	140	85	36	23	16	24	140	73	27	36	36	7
FBti0062709	1230	954	650	716	666	719	1787	867	590	572	468	384
FBti0062710	22	0	0	5	0	7	42	1	0	0	4	2
FBti0062711	1322	714	606	546	883	911	1446	968	561	525	499	342
FBti0062712	132	132	110	92	122	132	539	228	205	204	132	50
FBti0062713	205	177	137	89	202	422	348	235	146	145	211	160
FBti0062714	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062715	59	60	44	29	69	37	52	32	15	12	13	7
FBti0062716	18	4	0	1	0	0	15	6	0	9	1	7
FBti0062717	53	25	12	29	20	17	0	14	17	50	0	8
FBti0062718	453	570	568	439	570	516	921	795	332	488	420	246
FBti0062719	1	13	0	0	0	0	0	0	0	0	0	0
FBti0062720	206	291	165	149	252	100	434	217	207	125	84	62
FBti0062721	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062722	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062723	0	0	0	0	17	0	0	0	0	0	0	0
FBti0062724	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062725	0	0	0	0	0	0	0	1	0	0	0	0
FBti0062726	0	0	0	0	0	0	0	12	0	0	0	0
FBti0062728	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062729	104	215	207	155	163	104	351	251	89	115	109	117
FBti0062730	1	0	0	0	0	0	0	0	0	0	0	0
FBti0062731	0	0	0	0	16	0	0	8	0	0	0	0
FBti0062732	1715	1575	1153	1186	1160	1190	3425	2189	836	1307	783	1060
FBti0062733	0	7	0	0	0	0	22	23	0	0	0	0
FBti0062734	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062735	82	36	10	23	101	8	153	81	8	30	13	14
FBti0062736	0	0	0	0	0	0	0	5	8	0	6	0
FBti0062737	0	0	6	4	51	20	53	15	0	20	41	0
FBti0062738	59	28	16	85	122	11	186	68	57	18	29	32
FBti0062739	0	6	0	6	8	0	0	21	5	5	0	0
FBti0062740	0	6	0	0	7	6	0	10	0	0	6	0
FBti0062743	0	37	12	6	0	0	10	32	13	1	0	10
FBti0062746	22	0	0	0	0	0	0	0	0	0	0	0
FBti0062748	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062749	0	2	0	4	0	15	0	1	1	0	0	0
FBti0062751	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062752	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062753	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062754	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062755	0	0	2	0	0	0	0	0	0	0	0	1
FBti0062756	1045	1162	1053	1051	1951	1373	1406	1921	1439	856	831	559
FBti0062757	0	0	0	12	0	0	0	1	0	0	0	0
FBti0062759	60	33	5	28	45	72	131	120	40	42	49	0
FBti0062760	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062761	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062762	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062763	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062765	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062766	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062768	1	0	0	0	0	1	0	1	0	0	0	0
FBti0062769	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062770	1	0	0	0	0	0	0	0	0	0	0	0
FBti0062771	0	0	0	0	2	0	0	2	0	0	0	0
FBti0062772	0	0	10	19	0	20	1	0	1	8	0	0
FBti0062775	0	0	0	0	0	0	1	0	0	0	0	0
FBti0062776	0	0	0	2	8	0	0	0	6	0	0	0
FBti0062777	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062778	0	1	0	8	0	2	0	0	0	1	0	0
FBti0062779	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062780	0	0	0	0	0	0	0	0	9	7	6	11
FBti0062781	34	0	22	15	36	51	15	52	80	28	56	26
FBti0062782	0	0	0	0	0	0	15	0	0	0	0	0
FBti0062783	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062784	0	2	1	0	0	0	0	0	0	0	0	0
FBti0062785	0	0	0	0	0	1	0	0	0	0	0	1
FBti0062787	0	0	1	0	0	0	0	0	0	0	0	0
FBti0062789	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062793	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062794	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062795	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062796	0	0	4	1	1	0	0	18	0	8	0	3
FBti0062797	0	0	0	0	0	1	9	0	0	0	0	0
FBti0062798	2	18	2	2	13	22	26	33	20	12	0	12
FBti0062799	11	3	0	0	21	0	2	0	14	6	9	0
FBti0062800	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062801	0	1	3	0	2	1	34	4	10	23	2	1
FBti0062802	0	0	0	1	0	0	1	30	0	9	0	2
FBti0062803	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062804	33	0	1	2	0	0	0	3	6	0	0	0
FBti0062808	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062809	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062810	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062811	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062812	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062813	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062814	2	0	0	0	0	0	2	5	0	0	0	0
FBti0062815	0	13	0	5	0	10	0	2	0	0	0	0
FBti0062818	0	1	0	0	0	0	0	0	0	0	0	0
FBti0062819	0	0	0	0	0	0	0	0	0	1	0	0
FBti0062820	0	0	0	0	0	1	0	0	0	0	0	0
FBti0062821	0	0	0	0	0	0	0	1	1	0	0	0
FBti0062822	0	0	0	0	0	0	0	1	0	0	0	0
FBti0062823	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062824	0	5	2	19	2	6	66	17	55	22	10	0
FBti0062825	2	10	0	18	17	20	40	6	40	6	16	9
FBti0062826	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062827	0	0	0	0	1	0	0	0	0	0	0	0
FBti0062828	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062831	729	730	485	497	654	855	1008	796	516	338	411	391
FBti0062833	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062835	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062837	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062838	0	0	0	9	0	24	0	41	3	8	4	0
FBti0062839	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062841	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062842	0	0	0	1	12	0	15	3	0	0	5	0
FBti0062843	0	0	0	2	0	0	0	0	0	0	0	0
FBti0062844	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062845	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062846	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062847	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062848	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062849	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062851	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062852	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062853	1	1	6	2	0	0	4	3	1	2	2	1
FBti0062854	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062856	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062857	229	303	276	251	461	237	481	635	393	199	266	256
FBti0062858	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062860	0	0	0	0	0	0	0	0	0	0	1	0
FBti0062861	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062862	2	0	0	0	0	10	0	0	1	0	0	0
FBti0062863	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062865	0	0	0	0	0	0	0	0	0	0	0	6
FBti0062867	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062868	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062869	0	1	1	1	0	1	0	1	1	0	0	0
FBti0062871	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062872	3	1	0	0	0	1	1	4	0	1	1	3
FBti0062873	0	0	0	0	13	0	10	4	1	6	0	0
FBti0062874	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062875	164	180	220	104	136	136	210	161	94	134	110	102
FBti0062876	0	0	0	2	1	8	0	8	0	0	6	5
FBti0062877	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062879	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062880	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062881	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062882	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062885	0	0	0	0	0	1	0	0	0	1	0	0
FBti0062887	0	0	0	0	0	0	0	0	12	0	0	0
FBti0062888	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062889	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062891	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062893	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062894	47	11	36	19	12	32	0	6	21	0	0	0
FBti0062895	0	0	11	0	0	0	0	0	0	0	0	0
FBti0062896	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062897	137	58	101	99	111	77	187	175	114	123	104	72
FBti0062898	1	0	0	0	1	0	22	0	6	0	0	0
FBti0062899	12	12	7	36	6	29	43	143	16	34	1	5
FBti0062900	20	0	14	9	21	1	1	0	0	11	0	10
FBti0062901	2	16	17	0	6	0	10	2	4	0	0	0
FBti0062902	0	16	14	12	13	14	27	8	2	4	22	2
FBti0062903	7	28	13	22	48	0	30	38	38	8	15	27
FBti0062904	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062905	9	16	24	32	39	44	71	67	66	10	68	5
FBti0062906	0	12	0	0	0	12	0	15	0	0	13	0
FBti0062907	2	0	0	0	0	0	1	0	0	0	0	0
FBti0062908	25	17	36	25	31	43	81	74	16	37	23	8
FBti0062909	1	20	17	15	1	0	57	33	4	14	0	20
FBti0062910	0	0	1	1	0	1	0	1	0	0	21	0
FBti0062911	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062912	1	7	1	1	1	0	1	0	5	0	0	2
FBti0062913	2	12	0	0	0	10	0	0	0	0	1	0
FBti0062914	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062915	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062916	48	36	17	21	62	52	104	51	16	34	44	32
FBti0062917	0	0	0	0	0	0	0	18	0	0	0	0
FBti0062918	394	525	393	321	363	340	1020	678	339	265	204	235
FBti0062919	0	0	0	1	0	0	0	0	0	0	0	0
FBti0062920	0	0	0	4	0	1	0	0	0	0	0	0
FBti0062921	0	2	0	1	30	0	0	7	0	0	0	0
FBti0062922	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062924	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062925	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062926	752	718	700	610	609	687	1548	1344	673	781	570	516
FBti0062927	0	0	0	0	1	0	0	0	0	0	0	0
FBti0062928	1	12	31	2	3	1	3	6	10	0	0	1
FBti0062929	2	16	2	7	4	10	3	3	2	21	1	2
FBti0062930	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062931	24	0	0	0	0	2	0	0	0	0	0	1
FBti0062932	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062933	20	15	0	0	0	0	17	0	1	0	0	0
FBti0062934	0	0	0	6	0	1	0	0	6	0	1	0
FBti0062937	42	89	53	68	121	42	182	163	132	118	40	19
FBti0062938	0	0	0	0	0	0	0	1	0	0	0	0
FBti0062939	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062940	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062941	14	9	0	3	20	0	0	8	0	4	21	2
FBti0062942	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062943	1	0	0	0	0	0	0	0	0	0	0	0
FBti0062945	2	0	0	0	0	0	0	0	0	0	1	0
FBti0062946	15	36	30	8	18	6	0	14	3	21	33	18
FBti0062948	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062949	0	0	0	0	1	0	0	0	1	0	0	0
FBti0062950	0	0	0	3	0	0	0	1	0	0	0	0
FBti0062951	0	1	8	0	0	0	0	0	0	0	1	1
FBti0062953	0	0	1	1	1	0	1	2	0	0	0	1
FBti0062954	0	0	0	0	0	0	0	0	0	0	0	0
